objectid,mode,lineabbr,route,month_,year_,servicetype,stopname,stopabbrone,stopabbrtwo,avgboardings,avgalightings
21212,Streetcar,720,S-Line,6,2018,SAT,500 East Station,TX198143,TX198143,149,117.4
21213,Streetcar,720,S-Line,6,2018,SUN,500 East Station,TX198143,TX198143,114.25,95.75
21219,Streetcar,720,S-Line,6,2018,WKD,500 East Station,TX198143,TX198143,168.5309524,161.0571429
21230,Streetcar,720,S-Line,6,2018,SAT,700 East Station,TX198144,TX198144,108.6,101.6
21217,Streetcar,720,S-Line,6,2018,SUN,700 East Station,TX198144,TX198144,44.58333333,40.66666667
21214,Streetcar,720,S-Line,6,2018,WKD,700 East Station,TX198144,TX198144,103.2,102.6928571
21211,Streetcar,720,S-Line,6,2018,SAT,Central Pointe Station,TX198140,TX198140,472.6,507.4
21215,Streetcar,720,S-Line,6,2018,SUN,Central Pointe Station,TX198140,TX198140,377.3333333,365.75
21229,Streetcar,720,S-Line,6,2018,WKD,Central Pointe Station,TX198140,TX198140,532.1333333,536.702381
21223,Streetcar,720,S-Line,6,2018,SAT,Fairmont Station,TX198146,TX198146,275.8,294.2
21222,Streetcar,720,S-Line,6,2018,SUN,Fairmont Station,TX198146,TX198146,208.75,223.5
21210,Streetcar,720,S-Line,6,2018,WKD,Fairmont Station,TX198146,TX198146,290.5453634,297.6854637
21218,Streetcar,720,S-Line,6,2018,SAT,South Salt Lake City Station,TX198141,TX198141,93.6,85.4
21227,Streetcar,720,S-Line,6,2018,SUN,South Salt Lake City Station,TX198141,TX198141,63.16666667,67.25
21221,Streetcar,720,S-Line,6,2018,WKD,South Salt Lake City Station,TX198141,TX198141,104.2761905,105.4309524
21224,Streetcar,720,S-Line,6,2018,SAT,Sugarmont Station,TX198145,TX198145,135.4,142.2
21225,Streetcar,720,S-Line,6,2018,SUN,Sugarmont Station,TX198145,TX198145,100.75,114
21216,Streetcar,720,S-Line,6,2018,WKD,Sugarmont Station,TX198145,TX198145,128.147619,135.7619048
21251,Streetcar,720,S-Line,7,2018,SAT,300 East Station,TX198142,TX198142,60.93333333,57.73333333
21250,Streetcar,720,S-Line,7,2018,SUN,300 East Station,TX198142,TX198142,52.33333333,45.5
21232,Streetcar,720,S-Line,7,2018,WKD,300 East Station,TX198142,TX198142,84.52894737,75.10526316
21246,Streetcar,720,S-Line,7,2018,SAT,500 East Station,TX198143,TX198143,148,112.8
21248,Streetcar,720,S-Line,7,2018,SUN,500 East Station,TX198143,TX198143,99.5,96.16666667
21244,Streetcar,720,S-Line,7,2018,WKD,500 East Station,TX198143,TX198143,160.2,149.5
21239,Streetcar,720,S-Line,7,2018,SAT,700 East Station,TX198144,TX198144,84.2,85.2
21245,Streetcar,720,S-Line,7,2018,SUN,700 East Station,TX198144,TX198144,48.5,41.83333333
21238,Streetcar,720,S-Line,7,2018,WKD,700 East Station,TX198144,TX198144,100.7,99.5
21233,Streetcar,720,S-Line,7,2018,SAT,Central Pointe Station,TX198140,TX198140,420,437.4
21237,Streetcar,720,S-Line,7,2018,SUN,Central Pointe Station,TX198140,TX198140,347,349.8333333
21241,Streetcar,720,S-Line,7,2018,WKD,Central Pointe Station,TX198140,TX198140,496.8108187,494.9038012
21243,Streetcar,720,S-Line,7,2018,SAT,Fairmont Station,TX198146,TX198146,263.6,276.6
21249,Streetcar,720,S-Line,7,2018,SUN,Fairmont Station,TX198146,TX198146,197.3333333,207.8333333
21231,Streetcar,720,S-Line,7,2018,WKD,Fairmont Station,TX198146,TX198146,276.0131579,287.3947368
21234,Streetcar,720,S-Line,7,2018,SAT,South Salt Lake City Station,TX198141,TX198141,86.8,84.8
21235,Streetcar,720,S-Line,7,2018,SUN,South Salt Lake City Station,TX198141,TX198141,75.16666667,72.66666667
21247,Streetcar,720,S-Line,7,2018,WKD,South Salt Lake City Station,TX198141,TX198141,96.65,96.3
21242,Streetcar,720,S-Line,7,2018,SAT,Sugarmont Station,TX198145,TX198145,106.6,115.8
21236,Streetcar,720,S-Line,7,2018,SUN,Sugarmont Station,TX198145,TX198145,96.66666667,102.6666667
21240,Streetcar,720,S-Line,7,2018,WKD,Sugarmont Station,TX198145,TX198145,118.75,131.15
21269,Streetcar,720,S-Line,8,2018,SAT,300 East Station,TX198142,TX198142,83.5,68
21268,Streetcar,720,S-Line,8,2018,SUN,300 East Station,TX198142,TX198142,48.75,50.25
21261,Streetcar,720,S-Line,8,2018,WKD,300 East Station,TX198142,TX198142,98.96273292,88.98447205
21258,Streetcar,720,S-Line,8,2018,SAT,500 East Station,TX198143,TX198143,120.25,115
21253,Streetcar,720,S-Line,8,2018,SUN,500 East Station,TX198143,TX198143,92.75,94.5
21262,Streetcar,720,S-Line,8,2018,WKD,500 East Station,TX198143,TX198143,151.7391304,148
21260,Streetcar,720,S-Line,8,2018,SAT,700 East Station,TX198144,TX198144,100.75,87.75
21257,Streetcar,720,S-Line,8,2018,SUN,700 East Station,TX198144,TX198144,49.5,42.5
21256,Streetcar,720,S-Line,8,2018,WKD,700 East Station,TX198144,TX198144,109.4782609,103.173913
21271,Streetcar,720,S-Line,8,2018,SAT,Central Pointe Station,TX198140,TX198140,492.75,502.5
21263,Streetcar,720,S-Line,8,2018,SUN,Central Pointe Station,TX198140,TX198140,340.25,327.25
21259,Streetcar,720,S-Line,8,2018,WKD,Central Pointe Station,TX198140,TX198140,525.4596273,530.515528
21265,Streetcar,720,S-Line,8,2018,SAT,Fairmont Station,TX198146,TX198146,301.5,327.75
21255,Streetcar,720,S-Line,8,2018,SUN,Fairmont Station,TX198146,TX198146,194.5,211.5
21252,Streetcar,720,S-Line,8,2018,WKD,Fairmont Station,TX198146,TX198146,281.636646,289.9409938
21267,Streetcar,720,S-Line,8,2018,SAT,South Salt Lake City Station,TX198141,TX198141,85,76.5
21264,Streetcar,720,S-Line,8,2018,SUN,South Salt Lake City Station,TX198141,TX198141,56.5,55.5
21270,Streetcar,720,S-Line,8,2018,WKD,South Salt Lake City Station,TX198141,TX198141,105.3043478,102.6956522
21254,Streetcar,720,S-Line,8,2018,SAT,Sugarmont Station,TX198145,TX198145,112.5,118.75
21272,Streetcar,720,S-Line,8,2018,SUN,Sugarmont Station,TX198145,TX198145,79,79.75
21266,Streetcar,720,S-Line,8,2018,WKD,Sugarmont Station,TX198145,TX198145,112.5652174,121.9130435
21293,Streetcar,720,S-Line,9,2018,SAT,300 East Station,TX198142,TX198142,75,65.6
21275,Streetcar,720,S-Line,9,2018,SUN,300 East Station,TX198142,TX198142,53.5,44.5
21292,Streetcar,720,S-Line,9,2018,WKD,300 East Station,TX198142,TX198142,91.31578947,89.05263158
21285,Streetcar,720,S-Line,9,2018,SAT,500 East Station,TX198143,TX198143,133,116
21287,Streetcar,720,S-Line,9,2018,SUN,500 East Station,TX198143,TX198143,105.6666667,96.5
21274,Streetcar,720,S-Line,9,2018,WKD,500 East Station,TX198143,TX198143,152,148.8421053
21276,Streetcar,720,S-Line,9,2018,SAT,700 East Station,TX198144,TX198144,101.2,95.4
21290,Streetcar,720,S-Line,9,2018,SUN,700 East Station,TX198144,TX198144,48.66666667,38.83333333
21280,Streetcar,720,S-Line,9,2018,WKD,700 East Station,TX198144,TX198144,109.4736842,106.7368421
21291,Streetcar,720,S-Line,9,2018,SAT,Central Pointe Station,TX198140,TX198140,465.4,483.4
21273,Streetcar,720,S-Line,9,2018,SUN,Central Pointe Station,TX198140,TX198140,349.1666667,338.8333333
21277,Streetcar,720,S-Line,9,2018,WKD,Central Pointe Station,TX198140,TX198140,548.8577571,543.4004128
21286,Streetcar,720,S-Line,9,2018,SAT,Fairmont Station,TX198146,TX198146,254.35,261.05
21278,Streetcar,720,S-Line,9,2018,SUN,Fairmont Station,TX198146,TX198146,186.5,215.1666667
21279,Streetcar,720,S-Line,9,2018,WKD,Fairmont Station,TX198146,TX198146,288.625731,290.6929825
21283,Streetcar,720,S-Line,9,2018,SAT,South Salt Lake City Station,TX198141,TX198141,84.2,79.4
21281,Streetcar,720,S-Line,9,2018,SUN,South Salt Lake City Station,TX198141,TX198141,52.83333333,49.33333333
21288,Streetcar,720,S-Line,9,2018,WKD,South Salt Lake City Station,TX198141,TX198141,96.79532164,99.21345029
21282,Streetcar,720,S-Line,9,2018,SAT,Sugarmont Station,TX198145,TX198145,112.6,124.4
21289,Streetcar,720,S-Line,9,2018,SUN,Sugarmont Station,TX198145,TX198145,78,91.16666667
21284,Streetcar,720,S-Line,9,2018,WKD,Sugarmont Station,TX198145,TX198145,127,136.4736842
21306,Streetcar,720,S-Line,10,2018,SAT,300 East Station,TX198142,TX198142,87,74.66666667
21296,Streetcar,720,S-Line,10,2018,SUN,300 East Station,TX198142,TX198142,64.33333333,54.66666667
21302,Streetcar,720,S-Line,10,2018,WKD,300 East Station,TX198142,TX198142,101.826087,89.34782609
21295,Streetcar,720,S-Line,10,2018,SAT,500 East Station,TX198143,TX198143,117.3333333,120.6666667
21304,Streetcar,720,S-Line,10,2018,SUN,500 East Station,TX198143,TX198143,88.66666667,86
21299,Streetcar,720,S-Line,10,2018,WKD,500 East Station,TX198143,TX198143,141.7391304,137.2193676
21311,Streetcar,720,S-Line,10,2018,SAT,700 East Station,TX198144,TX198144,108,84.66666667
21298,Streetcar,720,S-Line,10,2018,SUN,700 East Station,TX198144,TX198144,45.66666667,38
21300,Streetcar,720,S-Line,10,2018,WKD,700 East Station,TX198144,TX198144,108.8735178,98.91699605
21310,Streetcar,720,S-Line,10,2018,SAT,Central Pointe Station,TX198140,TX198140,420.6666667,443
21312,Streetcar,720,S-Line,10,2018,SUN,Central Pointe Station,TX198140,TX198140,307,306.6666667
21297,Streetcar,720,S-Line,10,2018,WKD,Central Pointe Station,TX198140,TX198140,497.3162055,517.6956522
21305,Streetcar,720,S-Line,10,2018,SAT,Fairmont Station,TX198146,TX198146,238.6666667,238.6666667
21307,Streetcar,720,S-Line,10,2018,SUN,Fairmont Station,TX198146,TX198146,171.6666667,180.6666667
21313,Streetcar,720,S-Line,10,2018,WKD,Fairmont Station,TX198146,TX198146,256.1304348,257.8833992
21294,Streetcar,720,S-Line,10,2018,SAT,South Salt Lake City Station,TX198141,TX198141,79.33333333,82
21308,Streetcar,720,S-Line,10,2018,SUN,South Salt Lake City Station,TX198141,TX198141,54,43.33333333
21303,Streetcar,720,S-Line,10,2018,WKD,South Salt Lake City Station,TX198141,TX198141,103.0474308,100.9150198
21301,Streetcar,720,S-Line,10,2018,SAT,Sugarmont Station,TX198145,TX198145,110,117.3333333
21309,Streetcar,720,S-Line,10,2018,SUN,Sugarmont Station,TX198145,TX198145,72,94
21314,Streetcar,720,S-Line,10,2018,WKD,Sugarmont Station,TX198145,TX198145,120.3932806,127.3478261
21327,Streetcar,720,S-Line,11,2018,SAT,300 East Station,TX198142,TX198142,70.25,68.5
21322,Streetcar,720,S-Line,11,2018,SUN,300 East Station,TX198142,TX198142,52.66666667,51.33333333
21315,Streetcar,720,S-Line,11,2018,WKD,300 East Station,TX198142,TX198142,92.4,89.75
21316,Streetcar,720,S-Line,11,2018,SAT,500 East Station,TX198143,TX198143,107.25,106.875
21333,Streetcar,720,S-Line,11,2018,SUN,500 East Station,TX198143,TX198143,87,84
21319,Streetcar,720,S-Line,11,2018,WKD,500 East Station,TX198143,TX198143,130.25,128.9
21325,Streetcar,720,S-Line,11,2018,SAT,700 East Station,TX198144,TX198144,97.125,82.875
21323,Streetcar,720,S-Line,11,2018,SUN,700 East Station,TX198144,TX198144,43.33333333,39.33333333
21318,Streetcar,720,S-Line,11,2018,WKD,700 East Station,TX198144,TX198144,102.8210526,96.89736842
21321,Streetcar,720,S-Line,11,2018,SAT,Central Pointe Station,TX198140,TX198140,390.25,408.375
21334,Streetcar,720,S-Line,11,2018,SUN,Central Pointe Station,TX198140,TX198140,310,297.3333333
21332,Streetcar,720,S-Line,11,2018,WKD,Central Pointe Station,TX198140,TX198140,476.7552632,488.9815789
21324,Streetcar,720,S-Line,11,2018,SAT,Fairmont Station,TX198146,TX198146,232.5,233.625
21320,Streetcar,720,S-Line,11,2018,SUN,Fairmont Station,TX198146,TX198146,172.6666667,182.3333333
21331,Streetcar,720,S-Line,11,2018,WKD,Fairmont Station,TX198146,TX198146,256.3894737,255.0552632
21330,Streetcar,720,S-Line,11,2018,SAT,South Salt Lake City Station,TX198141,TX198141,68.75,64
21326,Streetcar,720,S-Line,11,2018,SUN,South Salt Lake City Station,TX198141,TX198141,47.66666667,43
21335,Streetcar,720,S-Line,11,2018,WKD,South Salt Lake City Station,TX198141,TX198141,92.75,90.75
21317,Streetcar,720,S-Line,11,2018,SAT,Sugarmont Station,TX198145,TX198145,90,91.25
21328,Streetcar,720,S-Line,11,2018,SUN,Sugarmont Station,TX198145,TX198145,75.33333333,91.33333333
21329,Streetcar,720,S-Line,11,2018,WKD,Sugarmont Station,TX198145,TX198145,114.0868421,115.5263158
21344,Streetcar,720,S-Line,12,2018,SAT,300 East Station,TX198142,TX198142,72.2,68.4
21352,Streetcar,720,S-Line,12,2018,SUN,300 East Station,TX198142,TX198142,54.4,48
21343,Streetcar,720,S-Line,12,2018,WKD,300 East Station,TX198142,TX198142,81.125,81.99722222
21355,Streetcar,720,S-Line,12,2018,SAT,500 East Station,TX198143,TX198143,104.4,96.6
21353,Streetcar,720,S-Line,12,2018,SUN,500 East Station,TX198143,TX198143,84.8,85.4
21354,Streetcar,720,S-Line,12,2018,WKD,500 East Station,TX198143,TX198143,127.8083333,125.9861111
21342,Streetcar,720,S-Line,12,2018,SAT,700 East Station,TX198144,TX198144,92,89
21346,Streetcar,720,S-Line,12,2018,SUN,700 East Station,TX198144,TX198144,46.8,44
21340,Streetcar,720,S-Line,12,2018,WKD,700 East Station,TX198144,TX198144,94.11111111,89.95555556
21347,Streetcar,720,S-Line,12,2018,SAT,Central Pointe Station,TX198140,TX198140,409.2,421
21337,Streetcar,720,S-Line,12,2018,SUN,Central Pointe Station,TX198140,TX198140,293.4,292.4
21336,Streetcar,720,S-Line,12,2018,WKD,Central Pointe Station,TX198140,TX198140,454.9888889,468.1944444
21339,Streetcar,720,S-Line,12,2018,SAT,Fairmont Station,TX198146,TX198146,228.8,231.2
21356,Streetcar,720,S-Line,12,2018,SUN,Fairmont Station,TX198146,TX198146,159,150.6
21349,Streetcar,720,S-Line,12,2018,WKD,Fairmont Station,TX198146,TX198146,246.8883987,239.4655229
21338,Streetcar,720,S-Line,12,2018,SAT,South Salt Lake City Station,TX198141,TX198141,74.8,75.8
21341,Streetcar,720,S-Line,12,2018,SUN,South Salt Lake City Station,TX198141,TX198141,44,45.8
21351,Streetcar,720,S-Line,12,2018,WKD,South Salt Lake City Station,TX198141,TX198141,87.57777778,87.36944444
21348,Streetcar,720,S-Line,12,2018,SAT,Sugarmont Station,TX198145,TX198145,99,98.4
21350,Streetcar,720,S-Line,12,2018,SUN,Sugarmont Station,TX198145,TX198145,59.6,75.6
21345,Streetcar,720,S-Line,12,2018,WKD,Sugarmont Station,TX198145,TX198145,106.3222222,105.6316993
21363,Streetcar,720,S-Line,1,2019,SAT,300 East Station,TX198142,TX198142,56.33333333,52
21372,Streetcar,720,S-Line,1,2019,SUN,300 East Station,TX198142,TX198142,40,38.5
21357,Streetcar,720,S-Line,1,2019,WKD,300 East Station,TX198142,TX198142,84.36363636,76.09090909
21359,Streetcar,720,S-Line,1,2019,SAT,500 East Station,TX198143,TX198143,91.33333333,83.66666667
21374,Streetcar,720,S-Line,1,2019,SUN,500 East Station,TX198143,TX198143,68,72.5
21366,Streetcar,720,S-Line,1,2019,WKD,500 East Station,TX198143,TX198143,130.8181818,119.3181818
21377,Streetcar,720,S-Line,1,2019,SAT,700 East Station,TX198144,TX198144,82,72.33333333
21375,Streetcar,720,S-Line,1,2019,SUN,700 East Station,TX198144,TX198144,51.5,39.5
21369,Streetcar,720,S-Line,1,2019,WKD,700 East Station,TX198144,TX198144,97.75108225,88.33116883
21365,Streetcar,720,S-Line,1,2019,SAT,Central Pointe Station,TX198140,TX198140,346.1666667,376
21360,Streetcar,720,S-Line,1,2019,SUN,Central Pointe Station,TX198140,TX198140,273.5,260.5
21370,Streetcar,720,S-Line,1,2019,WKD,Central Pointe Station,TX198140,TX198140,455.6810207,465.6380725
21361,Streetcar,720,S-Line,1,2019,SAT,Fairmont Station,TX198146,TX198146,218,203
21376,Streetcar,720,S-Line,1,2019,SUN,Fairmont Station,TX198146,TX198146,144.5,164
21367,Streetcar,720,S-Line,1,2019,WKD,Fairmont Station,TX198146,TX198146,233.4848485,243.965368
21368,Streetcar,720,S-Line,1,2019,SAT,South Salt Lake City Station,TX198141,TX198141,66.66666667,71.33333333
21371,Streetcar,720,S-Line,1,2019,SUN,South Salt Lake City Station,TX198141,TX198141,47.5,51.5
21364,Streetcar,720,S-Line,1,2019,WKD,South Salt Lake City Station,TX198141,TX198141,80.45887446,80.64069264
21358,Streetcar,720,S-Line,1,2019,SAT,Sugarmont Station,TX198145,TX198145,89.66666667,94
21362,Streetcar,720,S-Line,1,2019,SUN,Sugarmont Station,TX198145,TX198145,55,53.5
21373,Streetcar,720,S-Line,1,2019,WKD,Sugarmont Station,TX198145,TX198145,98.40692641,107.1363636
21385,Streetcar,720,S-Line,2,2019,SAT,300 East Station,TX198142,TX198142,63.25,50.25
21379,Streetcar,720,S-Line,2,2019,SUN,300 East Station,TX198142,TX198142,44.8,40.2
21378,Streetcar,720,S-Line,2,2019,WKD,300 East Station,TX198142,TX198142,80.95648435,74.7370141
21398,Streetcar,720,S-Line,2,2019,SAT,500 East Station,TX198143,TX198143,90,81
21383,Streetcar,720,S-Line,2,2019,SUN,500 East Station,TX198143,TX198143,66.2,74.4
21395,Streetcar,720,S-Line,2,2019,WKD,500 East Station,TX198143,TX198143,117.6468868,119.5536636
21393,Streetcar,720,S-Line,2,2019,SAT,700 East Station,TX198144,TX198144,79.5,71
21382,Streetcar,720,S-Line,2,2019,SUN,700 East Station,TX198144,TX198144,45,44.6
21388,Streetcar,720,S-Line,2,2019,WKD,700 East Station,TX198144,TX198144,97.34829721,89.14929481
21390,Streetcar,720,S-Line,2,2019,SAT,Central Pointe Station,TX198140,TX198140,341.5,382.5
21389,Streetcar,720,S-Line,2,2019,SUN,Central Pointe Station,TX198140,TX198140,297,275.4
21392,Streetcar,720,S-Line,2,2019,WKD,Central Pointe Station,TX198140,TX198140,460.2896457,462.6480908
21387,Streetcar,720,S-Line,2,2019,SAT,Fairmont Station,TX198146,TX198146,215.5,213.5
21394,Streetcar,720,S-Line,2,2019,SUN,Fairmont Station,TX198146,TX198146,152.5333333,153.6666667
21396,Streetcar,720,S-Line,2,2019,WKD,Fairmont Station,TX198146,TX198146,241.4532164,242.3157895
21381,Streetcar,720,S-Line,2,2019,SAT,South Salt Lake City Station,TX198141,TX198141,74.5,63.5
21384,Streetcar,720,S-Line,2,2019,SUN,South Salt Lake City Station,TX198141,TX198141,44.2,50.4
21391,Streetcar,720,S-Line,2,2019,WKD,South Salt Lake City Station,TX198141,TX198141,84.39834881,85.95958032
21380,Streetcar,720,S-Line,2,2019,SAT,Sugarmont Station,TX198145,TX198145,83,85.5
21397,Streetcar,720,S-Line,2,2019,SUN,Sugarmont Station,TX198145,TX198145,67.4,78.6
21386,Streetcar,720,S-Line,2,2019,WKD,Sugarmont Station,TX198145,TX198145,97.53181975,105.0732714
21402,Streetcar,720,S-Line,3,2019,SAT,300 East Station,TX198142,TX198142,66.6,58.6
21413,Streetcar,720,S-Line,3,2019,SUN,300 East Station,TX198142,TX198142,43.8,47.8
21407,Streetcar,720,S-Line,3,2019,WKD,300 East Station,TX198142,TX198142,81.38095238,76
21417,Streetcar,720,S-Line,3,2019,SAT,500 East Station,TX198143,TX198143,96.8,93.8
21400,Streetcar,720,S-Line,3,2019,SUN,500 East Station,TX198143,TX198143,70,71.4
21409,Streetcar,720,S-Line,3,2019,WKD,500 East Station,TX198143,TX198143,114.0952381,114.2380952
21415,Streetcar,720,S-Line,3,2019,SAT,700 East Station,TX198144,TX198144,85.6,72.6
21404,Streetcar,720,S-Line,3,2019,SUN,700 East Station,TX198144,TX198144,41.4,43.8
21405,Streetcar,720,S-Line,3,2019,WKD,700 East Station,TX198144,TX198144,95.47619048,88
21416,Streetcar,720,S-Line,3,2019,SAT,Central Pointe Station,TX198140,TX198140,386.6,414.8
21419,Streetcar,720,S-Line,3,2019,SUN,Central Pointe Station,TX198140,TX198140,288.8,277.6
21401,Streetcar,720,S-Line,3,2019,WKD,Central Pointe Station,TX198140,TX198140,463.4619048,460.2095238
21418,Streetcar,720,S-Line,3,2019,SAT,Fairmont Station,TX198146,TX198146,244.8,227
21410,Streetcar,720,S-Line,3,2019,SUN,Fairmont Station,TX198146,TX198146,155,152
21412,Streetcar,720,S-Line,3,2019,WKD,Fairmont Station,TX198146,TX198146,249.6190476,245.2380952
21411,Streetcar,720,S-Line,3,2019,SAT,South Salt Lake City Station,TX198141,TX198141,74,70.8
21406,Streetcar,720,S-Line,3,2019,SUN,South Salt Lake City Station,TX198141,TX198141,51,51.8
21414,Streetcar,720,S-Line,3,2019,WKD,South Salt Lake City Station,TX198141,TX198141,86.23809524,93.23809524
21403,Streetcar,720,S-Line,3,2019,SAT,Sugarmont Station,TX198145,TX198145,87.8,104.6
21408,Streetcar,720,S-Line,3,2019,SUN,Sugarmont Station,TX198145,TX198145,78,83.6
21399,Streetcar,720,S-Line,3,2019,WKD,Sugarmont Station,TX198145,TX198145,92.57142857,106.1428571
21428,Streetcar,720,S-Line,4,2019,SAT,300 East Station,TX198142,TX198142,58.625,54.5
21420,Streetcar,720,S-Line,4,2019,SUN,300 East Station,TX198142,TX198142,38,42.25
21430,Streetcar,720,S-Line,4,2019,WKD,300 East Station,TX198142,TX198142,71.89621212,70.73787879
21437,Streetcar,720,S-Line,4,2019,SAT,500 East Station,TX198143,TX198143,86.125,88.875
21431,Streetcar,720,S-Line,4,2019,SUN,500 East Station,TX198143,TX198143,75.25,70.25
21439,Streetcar,720,S-Line,4,2019,WKD,500 East Station,TX198143,TX198143,120.4404512,118.2157676
21424,Streetcar,720,S-Line,4,2019,SAT,700 East Station,TX198144,TX198144,80.125,71
21438,Streetcar,720,S-Line,4,2019,SUN,700 East Station,TX198144,TX198144,42.33333333,47.58333333
21425,Streetcar,720,S-Line,4,2019,WKD,700 East Station,TX198144,TX198144,102.5009241,97.54284049
21434,Streetcar,720,S-Line,4,2019,SAT,Central Pointe Station,TX198140,TX198140,369.375,370.5
21435,Streetcar,720,S-Line,4,2019,SUN,Central Pointe Station,TX198140,TX198140,314.5,281.6666667
21432,Streetcar,720,S-Line,4,2019,WKD,Central Pointe Station,TX198140,TX198140,496.0254745,489.2149101
21433,Streetcar,720,S-Line,4,2019,SAT,Fairmont Station,TX198146,TX198146,235.375,215.625
21422,Streetcar,720,S-Line,4,2019,SUN,Fairmont Station,TX198146,TX198146,167,172.5
21421,Streetcar,720,S-Line,4,2019,WKD,Fairmont Station,TX198146,TX198146,282.8744589,261.5538045
21423,Streetcar,720,S-Line,4,2019,SAT,South Salt Lake City Station,TX198141,TX198141,64.375,77.25
21436,Streetcar,720,S-Line,4,2019,SUN,South Salt Lake City Station,TX198141,TX198141,53.5,60.75
21426,Streetcar,720,S-Line,4,2019,WKD,South Salt Lake City Station,TX198141,TX198141,89.98689644,97.877997
21440,Streetcar,720,S-Line,4,2019,SAT,Sugarmont Station,TX198145,TX198145,90.375,106.625
21429,Streetcar,720,S-Line,4,2019,SUN,Sugarmont Station,TX198145,TX198145,65.5,81.33333333
21427,Streetcar,720,S-Line,4,2019,WKD,Sugarmont Station,TX198145,TX198145,89.49493839,118.0634199
21451,Streetcar,720,S-Line,5,2019,SAT,300 East Station,TX198142,TX198142,58.25,59.25
21442,Streetcar,720,S-Line,5,2019,SUN,300 East Station,TX198142,TX198142,40,33.2
21448,Streetcar,720,S-Line,5,2019,WKD,300 East Station,TX198142,TX198142,76.75974026,69.12987013
21449,Streetcar,720,S-Line,5,2019,SAT,500 East Station,TX198143,TX198143,109.75,97.75
21457,Streetcar,720,S-Line,5,2019,SUN,500 East Station,TX198143,TX198143,79.8,76.6
21453,Streetcar,720,S-Line,5,2019,WKD,500 East Station,TX198143,TX198143,130.4090909,120.3376623
21454,Streetcar,720,S-Line,5,2019,SAT,700 East Station,TX198144,TX198144,80.75,77.5
21456,Streetcar,720,S-Line,5,2019,SUN,700 East Station,TX198144,TX198144,47,39.4
21452,Streetcar,720,S-Line,5,2019,WKD,700 East Station,TX198144,TX198144,106.0422078,92.45779221
21459,Streetcar,720,S-Line,5,2019,SAT,Central Pointe Station,TX198140,TX198140,401.75,399.5833333
21460,Streetcar,720,S-Line,5,2019,SUN,Central Pointe Station,TX198140,TX198140,278.2,290.4
21445,Streetcar,720,S-Line,5,2019,WKD,Central Pointe Station,TX198140,TX198140,460.6542208,469.6071429
21447,Streetcar,720,S-Line,5,2019,SAT,Fairmont Station,TX198146,TX198146,238.5,243.25
21455,Streetcar,720,S-Line,5,2019,SUN,Fairmont Station,TX198146,TX198146,180.4,175.8
21443,Streetcar,720,S-Line,5,2019,WKD,Fairmont Station,TX198146,TX198146,264.4675325,264.3896104
21458,Streetcar,720,S-Line,5,2019,SAT,South Salt Lake City Station,TX198141,TX198141,76.5,65.75
21441,Streetcar,720,S-Line,5,2019,SUN,South Salt Lake City Station,TX198141,TX198141,57.2,60
21461,Streetcar,720,S-Line,5,2019,WKD,South Salt Lake City Station,TX198141,TX198141,101.5849151,102.2552448
21444,Streetcar,720,S-Line,5,2019,SAT,Sugarmont Station,TX198145,TX198145,93.25,116.25
21446,Streetcar,720,S-Line,5,2019,SUN,Sugarmont Station,TX198145,TX198145,69.6,76.8
21450,Streetcar,720,S-Line,5,2019,WKD,Sugarmont Station,TX198145,TX198145,98.27597403,120.0064935
21481,Streetcar,720,S-Line,6,2019,SAT,300 East Station,TX198142,TX198142,59.8,72
21468,Streetcar,720,S-Line,6,2019,SUN,300 East Station,TX198142,TX198142,52.6,50.8
21464,Streetcar,720,S-Line,6,2019,WKD,300 East Station,TX198142,TX198142,85.7,75.75
21470,Streetcar,720,S-Line,6,2019,SAT,500 East Station,TX198143,TX198143,100.4,93.8
21473,Streetcar,720,S-Line,6,2019,SUN,500 East Station,TX198143,TX198143,76.4,76.2
21479,Streetcar,720,S-Line,6,2019,WKD,500 East Station,TX198143,TX198143,126.8,127.55
21480,Streetcar,720,S-Line,6,2019,SAT,700 East Station,TX198144,TX198144,81.2,75
21467,Streetcar,720,S-Line,6,2019,SUN,700 East Station,TX198144,TX198144,42.8,41.4
21466,Streetcar,720,S-Line,6,2019,WKD,700 East Station,TX198144,TX198144,101.8583333,95.89722222
21477,Streetcar,720,S-Line,6,2019,SAT,Central Pointe Station,TX198140,TX198140,399.8,375
21471,Streetcar,720,S-Line,6,2019,SUN,Central Pointe Station,TX198140,TX198140,330.6,311.4
21465,Streetcar,720,S-Line,6,2019,WKD,Central Pointe Station,TX198140,TX198140,501.2809942,486.7124269
21475,Streetcar,720,S-Line,6,2019,SAT,Fairmont Station,TX198146,TX198146,242.55,231.9
21462,Streetcar,720,S-Line,6,2019,SUN,Fairmont Station,TX198146,TX198146,182.6,171.6
21478,Streetcar,720,S-Line,6,2019,WKD,Fairmont Station,TX198146,TX198146,293.5,288.95
21469,Streetcar,720,S-Line,6,2019,SAT,South Salt Lake City Station,TX198141,TX198141,71.4,78.2
21472,Streetcar,720,S-Line,6,2019,SUN,South Salt Lake City Station,TX198141,TX198141,50.6,65
21474,Streetcar,720,S-Line,6,2019,WKD,South Salt Lake City Station,TX198141,TX198141,92.25,106.65
21482,Streetcar,720,S-Line,6,2019,SAT,Sugarmont Station,TX198145,TX198145,80.4,110.8
